Tag Code,Event Type Name,Event File Name,Event Year YYYY,Event Date MMDDYYYY,InitDate,Init_year,init_day,event_year,event_day,deltaDays,Event Site Code Value,DetectionOrder,Event Capture Method Name,Event Capture Method Code,Event Species Code,Event Species Name,Event Length mm,mark.length,Event Weight g,Event Site RKM Value,Event Site RKM Total,Event Comment Value,Antenna ID,CTH Count
3DD.003E231001,Observation,CHU22304.00E,2022,11/1/2022,10/19/2022,2022,292,2022,305,-1,CHU,,NA,NA,,Unknown,,91,,754.077.012,843,NA,92,1
3DD.003E231001,Observation,CHL22305.00F,2022,11/2/2022,10/19/2022,2022,292,2022,306,14,CHL,,NA,NA,,Unknown,,91,,754.077.001,832,NA,81,1
3DD.003E231001,Observation,CHL22305.00F,2022,11/2/2022,10/19/2022,2022,292,2022,306,0,CHL,,NA,NA,,Unknown,,91,,754.077.001,832,NA,84,1
3DD.003E231002,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E231003,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,92,92,,754.077,831,,NA,1
3DD.003E231004,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E231004,Observation,CHL-2023-109-P-006.json,2023,4/20/2023,10/19/2022,2022,292,2023,110,183,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,81,1
3DD.003E231004,Observation,CHL-2023-109-P-006.json,2023,4/20/2023,10/19/2022,2022,292,2023,110,0,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,84,1
3DD.003E231005,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E231006,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,,754.077,831,,NA,1
3DD.003E231007,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,,754.077,831,,NA,1
3DD.003E231007,Observation,CHL-2023-099-P-005.json,2023,4/9/2023,10/19/2022,2022,292,2023,99,172,CHL,,NA,NA,,Unknown,,83,,754.077.001,832,NA,84,1
3DD.003E231007,Observation,CHU-2023-099-P-001.json,2023,4/9/2023,10/19/2022,2022,292,2023,99,0,CHU,,NA,NA,,Unknown,,83,,754.077.012,843,NA,92,2
3DD.003E231007,Recapture,CSS-2023-100-112.xml,2023,4/10/2023,10/19/2022,2022,292,2023,100,1,CHIWAT,,Screw Trap,SCREWT,1,Chinook,92,83,8.2,754.077.002,833,T,NA,1
3DD.003E231008,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003E231008,Observation,CHL-2023-114-P-005.json,2023,4/24/2023,10/19/2022,2022,292,2023,114,187,CHL,,NA,NA,,Unknown,,86,,754.077.001,832,NA,85,1
3DD.003E231009,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,91,91,,754.077,831,,NA,1
3DD.003E23100A,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,82,82,,754.077,831,,NA,1
3DD.003E23100A,Observation,CHL-2023-089-P-097.json,2023,4/1/2023,10/19/2022,2022,292,2023,91,164,CHL,,NA,NA,,Unknown,,82,,754.077.001,832,NA,81,1
3DD.003E23100B,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E23100B,Observation,CHL-2023-115-P-007.json,2023,4/26/2023,10/19/2022,2022,292,2023,116,189,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,81,1
3DD.003E23100B,Observation,CHL-2023-115-P-012.json,2023,4/26/2023,10/19/2022,2022,292,2023,116,0,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,81,1
3DD.003E23100C,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,,754.077,831,,NA,1
3DD.003E23100D,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E23100D,Observation,CHU22331.00B,2022,11/27/2022,10/19/2022,2022,292,2022,331,-10,CHU,,NA,NA,,Unknown,,90,,754.077.012,843,NA,95,1
3DD.003E23100D,Observation,CHL22341.00E,2022,12/7/2022,10/19/2022,2022,292,2022,341,49,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,86,1
3DD.003E23100E,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E23100F,Mark,NBD-2022-276-001.xml,2022,10/17/2022,10/17/2022,2022,290,2022,290,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,6.9,754.077,831,,NA,1
3DD.003E231010,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003E231011,Mark,NBD-2022-276-001.xml,2022,10/17/2022,10/17/2022,2022,290,2022,290,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,4.9,754.077,831,,NA,1
3DD.003E231012,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,95,95,,754.077,831,,NA,1
3DD.003E231013,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,94,94,,754.077,831,,NA,1
3DD.003E231014,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E231014,Observation,TWX-2023-153-P-001.json,2023,5/29/2023,10/19/2022,2022,292,2023,149,222,TWX,,NA,NA,,Unknown,,90,,75,75,NA,C1,1
3DD.003E231014,Observation,TWX-2023-153-P-001.json,2023,5/29/2023,10/19/2022,2022,292,2023,149,0,TWX,,NA,NA,,Unknown,,90,,75,75,NA,C4,1
3DD.003E231014,Observation,TWX-2023-153-P-001.json,2023,5/29/2023,10/19/2022,2022,292,2023,149,0,TWX,,NA,NA,,Unknown,,90,,75,75,NA,C6,1
3DD.003E231015,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E231016,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E231016,Observation,CHU-2023-098-P-004.json,2023,4/8/2023,10/19/2022,2022,292,2023,98,-1,CHU,,NA,NA,,Unknown,,84,,754.077.012,843,NA,92,3
3DD.003E231016,Observation,CHL-2023-099-P-005.json,2023,4/9/2023,10/19/2022,2022,292,2023,99,172,CHL,,NA,NA,,Unknown,,84,,754.077.001,832,NA,82,1
3DD.003E231016,Observation,CHL-2023-099-P-005.json,2023,4/9/2023,10/19/2022,2022,292,2023,99,0,CHL,,NA,NA,,Unknown,,84,,754.077.001,832,NA,84,1
3DD.003E231017,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,92,92,,754.077,831,,NA,1
3DD.003E231017,Observation,CHU22302.00B,2022,10/29/2022,10/19/2022,2022,292,2022,302,-2,CHU,,NA,NA,,Unknown,,92,,754.077.012,843,NA,95,1
3DD.003E231017,Observation,CHL22304.00E,2022,10/31/2022,10/19/2022,2022,292,2022,304,12,CHL,,NA,NA,,Unknown,,92,,754.077.001,832,NA,81,1
3DD.003E231017,Observation,CHL22304.00E,2022,10/31/2022,10/19/2022,2022,292,2022,304,0,CHL,,NA,NA,,Unknown,,92,,754.077.001,832,NA,84,1
3DD.003E231018,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E231018,Observation,CHL-2023-109-P-005.json,2023,4/19/2023,10/19/2022,2022,292,2023,109,182,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,84,1
3DD.003E231018,Observation,CHU-2023-108-P-006.json,2023,4/19/2023,10/19/2022,2022,292,2023,109,0,CHU,,NA,NA,,Unknown,,80,,754.077.012,843,NA,92,1
3DD.003E231018,Observation,CHU-2023-108-P-006.json,2023,4/19/2023,10/19/2022,2022,292,2023,109,0,CHU,,NA,NA,,Unknown,,80,,754.077.012,843,NA,96,1
3DD.003E231019,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,,754.077,831,,NA,1
3DD.003E23101A,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E23101A,Observation,CHU22336.00A,2022,12/2/2022,10/19/2022,2022,292,2022,336,-45,CHU,,NA,NA,,Unknown,,85,,754.077.012,843,NA,91,1
3DD.003E23101A,Observation,CHL-2023-016-P-006.json,2023,1/16/2023,10/19/2022,2022,292,2023,16,89,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,83,1
3DD.003E23101A,Observation,LWE-2023-112-P-001.json,2023,4/22/2023,10/19/2022,2022,292,2023,112,141,LWE,,NA,NA,,Unknown,,85,,754.002,756,NA,0B,1
3DD.003E23101B,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003E23101B,Recapture,CSS-2023-104-112.xml,2023,4/14/2023,10/19/2022,2022,292,2023,104,177,CHIWAT,,Screw Trap,SCREWT,1,Chinook,94,81,8.4,754.077.002,833,T,NA,1
3DD.003E23101C,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E23101D,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E23101D,Observation,CHL-2023-117-P-004.json,2023,4/27/2023,10/19/2022,2022,292,2023,117,190,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,85,1
3DD.003E23101E,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,91,91,,754.077,831,,NA,1
3DD.003E23101F,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003E231020,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E231021,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E231022,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,,754.077,831,,NA,1
3DD.003E231022,Observation,CHL22315.00E,2022,11/11/2022,10/19/2022,2022,292,2022,315,23,CHL,,NA,NA,,Unknown,,89,,754.077.001,832,NA,82,1
3DD.003E231022,Observation,CHL22315.00E,2022,11/11/2022,10/19/2022,2022,292,2022,315,0,CHL,,NA,NA,,Unknown,,89,,754.077.001,832,NA,84,1
3DD.003E231022,Observation,CHL22316.00D,2022,11/12/2022,10/19/2022,2022,292,2022,316,1,CHL,,NA,NA,,Unknown,,89,,754.077.001,832,NA,86,1
3DD.003E231023,Mark,NBD-2022-276-001.xml,2022,10/17/2022,10/17/2022,2022,290,2022,290,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,4.9,754.077,831,,NA,1
3DD.003E231024,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E231024,Observation,CHU22329.00E,2022,11/25/2022,10/19/2022,2022,292,2022,329,-6,CHU,,NA,NA,,Unknown,,87,,754.077.012,843,NA,91,1
3DD.003E231024,Observation,CHU22329.00E,2022,11/25/2022,10/19/2022,2022,292,2022,329,0,CHU,,NA,NA,,Unknown,,87,,754.077.012,843,NA,95,1
3DD.003E231024,Observation,CHL22335.00F,2022,12/1/2022,10/19/2022,2022,292,2022,335,43,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,84,1
3DD.003E231025,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E231026,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003E231027,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E231028,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E231028,Observation,CHL-2023-101-P-005.json,2023,4/11/2023,10/19/2022,2022,292,2023,101,174,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,82,1
3DD.003E231028,Observation,CHL-2023-101-P-005.json,2023,4/11/2023,10/19/2022,2022,292,2023,101,0,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,84,1
3DD.003E231028,Observation,CHU-2023-101-P-001.json,2023,4/11/2023,10/19/2022,2022,292,2023,101,0,CHU,,NA,NA,,Unknown,,90,,754.077.012,843,NA,92,1
3DD.003E231028,Observation,CHU-2023-101-P-001.json,2023,4/11/2023,10/19/2022,2022,292,2023,101,0,CHU,,NA,NA,,Unknown,,90,,754.077.012,843,NA,96,1
3DD.003E231029,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,,754.077,831,,NA,1
3DD.003E23102A,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,93,93,,754.077,831,,NA,1
3DD.003E23102B,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E23102C,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E23102C,Observation,CHL-2023-117-P-004.json,2023,4/27/2023,10/19/2022,2022,292,2023,117,190,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,84,1
3DD.003E23102D,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E23102E,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,92,92,,754.077,831,,NA,1
3DD.003E23102F,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,94,94,,754.077,831,,NA,1
3DD.003E231030,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E231031,Mark,NBD-2022-276-001.xml,2022,10/17/2022,10/17/2022,2022,290,2022,290,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,5.8,754.077,831,,NA,1
3DD.003E231032,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E231033,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E231033,Observation,CHL-2023-111-P-006.json,2023,4/21/2023,10/19/2022,2022,292,2023,111,184,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,82,1
3DD.003E231033,Observation,CHL-2023-111-P-006.json,2023,4/21/2023,10/19/2022,2022,292,2023,111,0,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,84,1
3DD.003E231033,Recapture,CSS-2023-112-112.xml,2023,4/22/2023,10/19/2022,2022,292,2023,112,1,CHIWAT,,Screw Trap,SCREWT,1,Chinook,93,80,8.6,754.077.002,833,T,NA,1
3DD.003E231034,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E231034,Observation,CHL-2023-018-P-001.json,2023,1/18/2023,10/19/2022,2022,292,2023,18,91,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,83,1
3DD.003E231034,Observation,CHL-2023-018-P-001.json,2023,1/18/2023,10/19/2022,2022,292,2023,18,0,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,85,1
3DD.003E231035,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,88,88,,754.077,831,,NA,1
3DD.003E231036,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E231037,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E231038,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,,754.077,831,,NA,1
3DD.003E231039,Mark,NBD-2022-276-001.xml,2022,10/17/2022,10/17/2022,2022,290,2022,290,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,82,82,6.3,754.077,831,,NA,1
3DD.003E23103A,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,88,88,,754.077,831,,NA,1
3DD.003E23103B,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,,754.077,831,,NA,1
3DD.003E23103B,Observation,CHU-2023-117-P-003.json,2023,4/28/2023,10/19/2022,2022,292,2023,118,191,CHU,,NA,NA,,Unknown,,79,,754.077.012,843,NA,92,1
3DD.003E23103C,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003E23103D,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E23103E,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E23103F,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E231040,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E231040,Observation,CHL22304.00A,2022,10/31/2022,10/19/2022,2022,292,2022,304,12,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,83,1
3DD.003E231040,Observation,CHL22304.00A,2022,10/31/2022,10/19/2022,2022,292,2022,304,0,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,85,1
3DD.003E231041,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,88,88,,754.077,831,,NA,1
3DD.003E231042,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,94,94,,754.077,831,,NA,1
3DD.003E231043,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,88,88,,754.077,831,,NA,1
3DD.003E231044,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,88,88,,754.077,831,,NA,1
3DD.003E231045,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,91,91,,754.077,831,,NA,1
3DD.003E231046,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,,754.077,831,,NA,1
3DD.003E231046,Observation,CHL-2023-101-P-005.json,2023,4/11/2023,10/19/2022,2022,292,2023,101,174,CHL,,NA,NA,,Unknown,,89,,754.077.001,832,NA,82,1
3DD.003E231046,Observation,CHL-2023-101-P-005.json,2023,4/11/2023,10/19/2022,2022,292,2023,101,0,CHL,,NA,NA,,Unknown,,89,,754.077.001,832,NA,84,1
3DD.003E231047,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E231048,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E231049,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E23104A,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E23104A,Observation,CHL-2023-115-P-007.json,2023,4/25/2023,10/19/2022,2022,292,2023,115,188,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,85,1
3DD.003E23104A,Observation,CHL-2023-115-P-012.json,2023,4/25/2023,10/19/2022,2022,292,2023,115,0,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,85,1
3DD.003E23104B,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,109,109,,754.077,831,,NA,1
3DD.003E23104B,Observation,CHU22332.00A,2022,11/28/2022,10/19/2022,2022,292,2022,332,-69,CHU,,NA,NA,,Unknown,,109,,754.077.012,843,NA,95,1
3DD.003E23104B,Observation,CHU22332.00B,2022,11/28/2022,10/19/2022,2022,292,2022,332,0,CHU,,NA,NA,,Unknown,,109,,754.077.012,843,NA,96,1
3DD.003E23104B,Observation,CHL-2023-036-P-003.json,2023,2/5/2023,10/19/2022,2022,292,2023,36,109,CHL,,NA,NA,,Unknown,,109,,754.077.001,832,NA,83,1
3DD.003E23104B,Observation,CHL-2023-036-P-003.json,2023,2/5/2023,10/19/2022,2022,292,2023,36,0,CHL,,NA,NA,,Unknown,,109,,754.077.001,832,NA,85,1
3DD.003E23104C,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E23104D,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003E23104D,Observation,CHU-2023-106-P-006.json,2023,4/16/2023,10/19/2022,2022,292,2023,106,179,CHU,,NA,NA,,Unknown,,86,,754.077.012,843,NA,95,2
3DD.003E23104E,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003E23104F,Mark,NBD-2022-276-001.xml,2022,10/19/2022,10/19/2022,2022,292,2022,292,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,93,93,,754.077,831,,NA,1
3DD.003E23104F,Observation,CHU-2023-088-P-103.json,2023,3/30/2023,10/19/2022,2022,292,2023,89,-1,CHU,,NA,NA,,Unknown,,93,,754.077.012,843,NA,94,2
3DD.003E23104F,Observation,CHL-2023-089-P-097.json,2023,3/31/2023,10/19/2022,2022,292,2023,90,163,CHL,,NA,NA,,Unknown,,93,,754.077.001,832,NA,83,1
3DD.003E23104F,Observation,CHL-2023-089-P-097.json,2023,3/31/2023,10/19/2022,2022,292,2023,90,0,CHL,,NA,NA,,Unknown,,93,,754.077.001,832,NA,85,1
